id,category_id,name,slug,description,display_order,is_active,created_at,updated_at
418029a1-d510-4e44-9c40-0e2863ef2d35,0230fbbf-393f-4508-8756-658d94f2bad4,Space & Satellite Technology,space-satellite-technology,NULL,6,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
a49ad8b8-b713-4938-8447-74d9f5efcf1e,99d6a9d9-5fb6-495a-8523-56d296b10dbd,Medical Professionals (Ophthalmology),medical-professionals-ophthalmology,NULL,7,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
be1466ae-ad04-41f1-82a8-09d815c03d81,4703ad1d-bd11-4a10-87c2-07e2a6f4f7dc,Women Entrepreneurship,women-entrepreneurship,NULL,4,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
4b84d9a6-ae2a-45f5-acd3-da266eb0666d,c0eababa-f5cd-4671-a0ea-98d124a42dca,Cooperative Movement,cooperative-movement,NULL,1,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
e10a3cb7-0e55-4352-9192-8815c7a860ab,0230fbbf-393f-4508-8756-658d94f2bad4,AVGC-XR (Animation Gaming & XR),avgc-xr-animation-gaming-xr,,7,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
83d5cbe4-161b-451c-ae2e-03baac1e7bd8,1d9d9662-d6ef-4c75-8a14-67b0823a13a7,Fintech & Digital Payments,fintech-digital-payments,NULL,5,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
83f2ae01-c840-441e-a40c-c8dbb782d7f1,c8a357fe-cb73-4521-9749-1e62888d97df,Interior Design,interior-design,NULL,4,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
328ab13f-fd09-4e99-9ff9-65aa196a0332,14a1a104-b6cb-4f81-a036-c02de2f1650d,"Highways, Roads & Transportation Infrastructure",highways-roads-transportation-infrastructure,2,,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
7902313d-cfde-453d-89de-aa5c7b5e21dd,75a25758-42f5-4181-9e10-65dfbed2741a,Cold Chain & Temperature-Controlled Logistics,cold-chain-temperature-controlled-logistics,NULL,2,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
8a26e12f-1c41-4901-b4cd-5f1ef8f012b4,c1add6c5-c90e-4552-aed9-9c6336367cdd,AYUSH & Traditional Medicine Industry,ayush-traditional-medicine-industry,NULL,1,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
ddc43567-3bdc-444d-993c-2e6ca8a69254,1d9d9662-d6ef-4c75-8a14-67b0823a13a7,Microfinance,microfinance,NULL,6,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
71dac5e2-4abb-454f-8639-aaacd0dc7dbd,0230fbbf-393f-4508-8756-658d94f2bad4,Artificial Intelligence (AI) & Emerging Technologies,artificial-intelligence-ai-emerging-technologies,NULL,8,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
da149742-a515-4fb5-afec-3a1bcd7e26da,b1d15032-5ce5-4b01-be5b-f56f93656219,Export Promotion (Apex Body),export-promotion-apex-body,NULL,5,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
39957be6-e4f8-4682-9349-56e440d73645,0230fbbf-393f-4508-8756-658d94f2bad4,Internet & Digital Services,internet-digital-services,NULL,9,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
db47aad1-488d-4fb6-8fbf-7339b18280ac,4703ad1d-bd11-4a10-87c2-07e2a6f4f7dc,Staffing & Recruitment,staffing-recruitment,NULL,5,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
61d23c0b-eb0a-4a8d-8a5e-a6542430cb9f,c8a357fe-cb73-4521-9749-1e62888d97df,Human Resource Development,human-resource-development,NULL,5,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
b062dcaf-9d2c-4ea8-9f29-c74f1ca1989e,14a1a104-b6cb-4f81-a036-c02de2f1650d,Construction & Building,construction-building,NULL,3,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
8fa38008-42fb-48c1-a822-d2de4ed88200,ba5fa33a-353f-4852-85e1-86c2195d36b9,Airlines,airlines,NULL,3,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
b72a7f36-547e-4fcb-a3d0-2a09c151ce07,b1d15032-5ce5-4b01-be5b-f56f93656219,Export Promotion (Gems & Jewellery),export-promotion-gems-jewellery,NULL,6,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
7d42173b-f520-4334-937e-e2733b774ce7,23bf8133-731c-4bc9-91f8-7aaea8c33405,Gems & Jewellery Trade,gems-jewellery-trade,NULL,4,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
80a7caeb-0fb6-4606-b44d-8a3a51fb01ee,6a875994-bad2-49d8-a052-ee2548d7c2e5,Wrestling,wrestling,NULL,7,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
829c266d-21c0-4e3f-944e-f4f92dd90e7c,6a875994-bad2-49d8-a052-ee2548d7c2e5,Volleyball,volleyball,NULL,8,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
1392f256-ba28-41b3-a969-c75069060ea9,6a875994-bad2-49d8-a052-ee2548d7c2e5,Boxing,boxing,NULL,9,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
1462659b-bc46-4bd7-9395-e1e4175690fd,6a875994-bad2-49d8-a052-ee2548d7c2e5,Weightlifting,weightlifting,NULL,10,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
6d7a3022-a6c5-44bb-b496-8370da22faa1,81ea5567-9881-4aa0-bbac-2acd30890eb8,Paper & Pulp Manufacturing,paper-pulp-manufacturing,NULL,13,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
f94b6884-367e-428f-a6bd-8b494f2d5a65,c9c0d7ff-fc15-4ee5-9c11-4898deaffd55,Energy & Environmental Research,energy-environmental-research,NULL,1,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
3522f95f-b7e0-4b09-b28f-8254f319538c,4703ad1d-bd11-4a10-87c2-07e2a6f4f7dc,Entrepreneurship & Startup Network,entrepreneurship-startup-network,NULL,6,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
76e92016-72ce-4a3c-8354-b2c405d89ab8,81ea5567-9881-4aa0-bbac-2acd30890eb8,Furniture Manufacturing,furniture-manufacturing,NULL,14,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
a3589112-7e4f-4659-95de-6e6688616186,fcce1293-4ca9-43e6-8c25-cbd5b6afaba1,Dairy Industry,dairy-industry,NULL,5,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
ec43079c-7ae0-401d-b0b2-fd48bf448616,81ea5567-9881-4aa0-bbac-2acd30890eb8,Printing & Packaging,printing-packaging,NULL,15,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
02c87426-f13f-432f-812a-5aa51e1c34d6,81ea5567-9881-4aa0-bbac-2acd30890eb8,Fire & Security Systems,fire-security-systems,NULL,16,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
34a39613-71a2-4286-92af-760f33c133f0,b1d15032-5ce5-4b01-be5b-f56f93656219,Export Promotion (Carpets & Handmade Textiles),export-promotion-carpets-handmade-textiles,NULL,7,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
e48b8ae1-ac93-4498-b2c6-721f0174e1a0,b1d15032-5ce5-4b01-be5b-f56f93656219,Export Promotion (Handloom Textiles),export-promotion-handloom-textiles,NULL,8,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
befb3a52-c725-4886-afa1-9d00222ee905,f0b75e19-3199-4ad3-acc7-8134350aca8f,Metals & Mining Sectoral Forum,metals-mining-sectoral-forum,NULL,3,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00

f8f933aa-f224-483a-9522-5b3f4328c23f,ba8a64f6-b213-4d52-b09a-7b6e51474e6f,"Regional & Multi-Sector Chamber",regional-multi-sector-chamber,NULL,101,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
d4adc10a-a578-41d7-8a21-29e690238bd6,23bf8133-731c-4bc9-91f8-7aaea8c33405,"Distribution & Retail Trade",distribution-retail-trade,NULL,102,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
5103e121-0d75-4bd5-9474-43421ef72cad,7cba06bf-ba08-4dcf-936c-9bd399d00215,"Retail Traders",retail-traders,NULL,103,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
0770bdfe-d381-463a-bafd-3b84f030cd1e,14a1a104-b6cb-4f81-a036-c02de2f1650d,"Malls & Shopping Centers",malls-shopping-centers,NULL,104,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
c1ccafc6-4b43-48b8-813e-d36bbb31171a,4703ad1d-bd11-4a10-87c2-07e2a6f4f7dc,"SME Development",sme-development,NULL,105,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
a624374f-ab44-4723-8207-1de7c3ce848c,4703ad1d-bd11-4a10-87c2-07e2a6f4f7dc,"MSMEs & Industrial Enterprises",msmes-industrial-enterprises,NULL,106,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
f27355dc-2a3a-40df-83b1-6e359ff3dfb1,f0b75e19-3199-4ad3-acc7-8134350aca8f,"Aluminum Industry",aluminum-industry,NULL,107,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
994b77eb-d870-442f-99ab-36554a7b95d7,f0b75e19-3199-4ad3-acc7-8134350aca8f,"Iron & Steel",iron-steel,NULL,108,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
c9c25c32-2924-4b50-a821-511fe1b7fe8e,1d9d9662-d6ef-4c75-8a14-67b0823a13a7,"Private Equity & Venture Capital",private-equity-venture-capital,NULL,109,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00d7c352df-6c91-4560-af60-a235fb6ab7dc,14a1a104-b6cb-4f81-a036-c02de2f1650d,"Highways, Roads & Transportation Infrastructure",highways-roads-transportation-infrastructure,NULL,110,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
fc1f9da2-a39c-4ec7-9dbd-0df0b5fc9db7,0230fbbf-393f-4508-8756-658d94f2bad4,AVGC-XR (Animation Gaming & XR),avgc-xr-animation-gaming-xr,NULL,111,TRUE,2026-06-30 00:00:00,2026-06-30 00:00:00
