id,franchise_id,rating,rating_count,follow_count,likes_count,view_count,save_count,share_count,enquiry_count,news_count,created_at,updated_at
4fa2cca6-3660-478c-a1c4-3c087c9f9af3,b38c39c0-b9f6-495f-b8be-a65b1c0b9221,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
96c6a571-0061-4589-85bd-331505420ba0,c8f6989c-d785-4cf7-b127-b7ba288a3314,,0,0,0,0,0,0,0,2,2026-01-10 12:02:52,2026-01-10 12:02:52
a86a5963-0980-4d5e-af2a-b32cc0ed0492,b297c5b9-82e3-4c3d-88fc-c509ae881207,,0,0,0,0,0,0,0,2,2026-01-10 12:02:52,2026-01-10 12:02:52
99e7b950-4b26-436d-aa3e-a76139a2baf7,6a8c08c9-ef66-48b0-a68e-e9e0b7b40fcc,,0,0,0,0,0,0,0,1,2026-01-10 12:02:52,2026-01-10 12:02:52
7b651a3d-d310-4af3-9ab2-e5ae7103c3eb,09378ed3-2aa4-4e45-bf5d-6a75d1bdb2f7,,0,0,0,0,0,0,0,1,2026-01-10 12:02:52,2026-01-10 12:02:52
6ce3087b-be1a-4314-a435-38d12717aba0,b781fa76-8eaf-4cf9-a15c-b6a1c3503554,,0,0,0,0,0,0,0,1,2026-01-10 12:02:52,2026-01-10 12:02:52
2b7f95a1-b5bb-418f-a97a-415e8de471f8,0e50ed02-6937-4c8d-aa31-b4202a5f77cd,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
66e2e273-a623-4a90-a7fb-bf12ebf340d3,7e62e026-71a1-4b49-971d-e8bcd1cc4e54,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
b5eb9657-f5b4-4e19-a492-0fefaf3864bb,8a873fc8-8a68-461e-81f4-55d7f192f2b1,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
28903e1f-ed41-4e90-a0a2-44efba6a26e4,fc244900-e4b1-4eec-8e70-eb778beac3a5,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
77f97227-0cc8-41ec-845b-ab80cb429dbf,a6ae3e8e-b3da-4406-9a53-1f411523033b,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
b55b428e-1f7c-402d-8424-19aebca6a309,f610d893-650e-46e2-89a6-c50f59036275,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
6c36c52b-dd18-496c-ba0c-1b66e029b41d,1dac1aa2-22c2-41e9-a608-2ffb1cefdf84,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
001fc9f3-068a-4a45-ae02-ada4896eaa30,1ee2cd39-dcf0-4e78-971d-967b8f1e2f12,,0,196000,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
3b1e1f61-516e-4962-ad2c-ac7450d1deb4,1c97dc61-7708-4958-8222-3fe8fa9275bc,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
5a407073-0954-4bb3-842f-4b9bf65cb7dd,9ab139e7-cf16-4085-9352-c51d74e61115,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
d44164e6-7ee7-4513-aa0d-a71111862f9a,ac303bf7-2a32-471d-9be1-a1dbb2e915e7,,0,0,0,0,0,0,0,1,2026-01-10 12:02:52,2026-01-10 12:02:52
4cf98297-f6a4-4551-a121-435f47803270,df361e73-da0e-4e50-992d-e95e57306357,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
ab7e2994-5543-43e0-ac21-84bd6d99307f,c8bbd1a5-9676-4a19-b8c4-1b2f22fe8148,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
e5891909-27af-40ab-a2ef-0f92ce1b7c8b,88848236-153f-41d1-85cd-4a9001af249c,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
d8e2f649-0328-4d3b-b381-ea1837ba816a,d96ac4e8-daa4-4d60-9a4d-f7dcb54412b7,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
8c6bfbf4-436b-4178-8407-baef4c87fb04,d451263c-43df-4ba1-b652-cbac27ff7846,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
b4de47eb-dad4-4ec2-807d-8b71c9d65664,a3d5f27f-978c-48e7-97cf-21e8aea6d359,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
a494abc0-6469-4a23-b65a-f1f0290bd126,780dabc4-787e-4001-9c4b-a07c9874ffab,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
b9c5da0e-3f95-4b2b-9103-f8573851fcaa,499ed48e-a3e7-480e-900b-f384cd1ec21f,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
8f8de3ba-92f5-4e69-b38f-cbd738d9f6f8,fc554f5b-c10b-4835-b81b-6eb90deb8862,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
f2c8c275-adcf-45a2-b81c-e58e3a3d21a4,ab2c97a4-15c8-4105-902b-e6b961445825,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
83854a68-2ac1-42f8-8530-bd3d7b0e68ec,0fe579f2-a816-4116-a312-a340923dbfe6,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
ae7bbeac-24b1-43cc-a16a-d4fd6fb3b80b,a0160a9a-fe08-485e-9592-67df5f2e6235,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
711b486f-2073-4520-a677-cb62727c2ee5,ba736baa-47d2-4b53-8969-661dbce6e6a1,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
262983f7-3fbf-4c2c-bbad-1de628fd1acc,f943babd-ea6a-444b-b645-315f491c40a6,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
66889eba-1779-4687-90e1-c37be34b8283,e277efc3-55a1-40a9-8fad-b3149ffe9d2f,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
691546cb-3c91-43d1-b20d-d9865432427a,347dcb07-5002-4376-b056-fc37fe48eac8,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
a2f19c66-caab-4be4-b4bb-23c592a69cb5,4024b1c9-12fd-451e-8a5f-0a5025e55819,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
b7bcd7b5-6b08-4d9b-a8f8-2f124df39438,8be9d5c3-86aa-4cd5-be33-3b39dfd647fa,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
3e15428f-8332-44d9-a534-32f83caffa5f,bb0d140f-d9e5-4b4a-8182-4376a439422f,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
03ab597d-ed62-4985-ba61-c90b8c132c55,243ecbfb-c97d-42f8-b56c-31ca4f742263,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
c2f6cc53-249f-4766-b84c-6452f5134eb6,5b707bb6-7325-4cd8-961e-8eff582d5328,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
2e158825-05ab-4832-b269-58ac8b7c7758,f796a38b-1d81-4e48-ad0c-4ebeb485b41d,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
a2a83c6f-84d7-4d32-99b5-c55ddf85bb76,e909318a-6b26-4da4-a189-c7e5e01c2226,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
81e08511-344a-4795-92ff-cc9949e16241,ad81abe8-369b-42cc-b233-fa5e90258116,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
8ebb6911-0b21-46d4-8841-2fbbd8d9a2f6,98ecc642-3342-4704-bc19-7da7d34461df,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
84045c71-9f66-4382-99b1-51592d411016,290bec96-ad40-46e1-ad88-33c3cf6536b9,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
c9c3bcfb-c9c6-4014-879d-ea99905dc5ab,0ce95acf-1221-45aa-ae6a-d496a33d1fa8,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
b47e4ecb-8720-4ada-863b-c9b249e44dbb,3d7a177b-20bf-4b7d-a8a1-7c3514daa4a5,,0,0,0,0,0,0,0,0,2026-01-10 12:02:52,2026-01-10 12:02:52
